-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
4.6019e+10,4.5007e+10,4.4261e+10,4.2223e+10,4.0938e+10,4.0846e+10,3.8448e+10,3.8414e+10,3.7076e+10,3.4703e+10,8.7e+08,6.508e+08,3.896e+08,3.484e+08,1.72e+07,-3.8e+07,-1.5742e+09,2.166e+08,8.4e+06,1.752e+08,0,1.48e+07,8.86e+07,2.814e+08,3.572e+08,5.18e+08,8.138e+08,8.616e+08,1.0534e+09,1.3042e+09,1.636e+09,1.8248e+09,2.0906e+09,2.4634e+09,6.962e+09,7.4198e+09,7.9206e+09,8.4374e+09,8.9492e+09,9.551e+09,9.8998e+09,1.0518e+10,1.0972e+10,1.1495e+10,1.1914e+10,1.2481e+10,1.2898e+10,1.3322e+10,1.3755e+10,1.4181e+10,1.4368e+10,1.5532e+10,1.5804e+10,1.6067e+10
